+------+-----+----+------+-----+------+------+-------+--------+-----+------+------+------+-------+------+------+------+-----+------+--------+----+-------+-----+------+------+-------+-----+------+-----+------+-----+-----+-----+
|      |  #  | $  |  ID  | VOP | ALOP | INT  | FLOAT | import | def |  :   |  {   |  }   | while |  (   |  )   | elif |  if | else | return | S  | start | VGL | ALS  | ETT  | DIGIT | IPT | DEFS | WIL | ELF  | IFS | RET | FUC |
| I27  |  -1 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  | s38  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I28  |  -1 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 | s39  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I29  | r17 | -1 | r17  |  -1 |  -1  |  -1  |   -1  |  r17   | r17 |  -1  |  -1  |  -1  |  r17  |  -1  |  -1  |  -1  | r17 |  -1  |  r17   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I30  |  -1 | -1 | s41  |  -1 |  -1  | s44  |  s45  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 | I40  | I42  |  I43  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I31  |  -1 | -1 |  -1  |  -1 | s47  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  | s46  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I32  |  -1 | -1 |  -1  |  -1 | r13  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I33  |  -1 | -1 |  -1  |  -1 | r14  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I34  |  -1 | -1 |  -1  |  -1 | s48  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I35  |  -1 | -1 |  -1  |  -1 | r15  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I36  |  -1 | -1 |  -1  |  -1 | r16  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I37  |  -1 | -1 |  -1  |  -1 | s47  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  | s49  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I38  |  -1 | -1 | s54  |  -1 |  -1  | s51  |  s53  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  | I52  |  I50  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I39  |  -1 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  | s55  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I40  | r10 | -1 | r10  |  -1 | s56  |  -1  |   -1  |  r10   | r10 |  -1  |  -1  |  -1  |  r10  |  -1  |  -1  |  -1  | r10 |  -1  |  r10   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I41  | r13 | -1 | r13  |  -1 | r13  |  -1  |   -1  |  r13   | r13 |  -1  |  -1  |  -1  |  r13  |  -1  |  -1  |  -1  | r13 |  -1  |  r13   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I42  |  r9 | -1 |  r9  |  -1 | s57  |  -1  |   -1  |   r9   |  r9 |  -1  |  -1  |  -1  |   r9  |  -1  |  -1  |  -1  |  r9 |  -1  |   r9   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
